episode,reward
43148474,0.2825
43180801,0.35
43213191,0.17
43245349,0.0775
43277497,0.595
43310001,0.4675
43342409,-0.0175
43375215,-0.0475
43407451,0.1025
43439940,0.19
43471958,0.0375
43504731,0.13
43537339,0.4725
43570068,0.315
43602179,0.155
43634789,0.115
43667106,0.2775
43699229,0.2625
43731680,0.415
43764196,0.5125
43796195,0.205
43828440,0.2125
43860664,0.105
43893154,0.1875
43925336,0.1375
43957369,0.47
43989832,0.3925
44021670,-0.08
44054219,0.155
44086614,0.1375
44119030,0.2275
44151317,-0.0425
44183763,0.2975
44215994,0.2775
44248285,-0.1025
44280524,0.13
44313729,0.04
44346357,0.1725
44378392,0.38
44410691,0.0725
