episode,reward
37163309,1.06
37174502,1.055
37185812,1.05
37197090,1.055
37208369,1.04
37219675,1.035
37230934,1.07
37242225,1.08
37253477,1.06
37264714,1.06
37276030,1.055
37287370,0.985
37298736,1.055
37310125,1.05
37321601,0.995
37333049,1.06
37344460,1.045
37355989,1.05
37367567,1.055
37379210,1.03
37390777,1.015
37402467,1.03
37414126,1.04
37425901,1.04
37437515,1.035
37449218,0.99
37460784,0.99
37472438,0.99
37483973,0.995
37495650,0.99
37507211,1.0
37518897,0.98
37530535,1.005
37542205,0.98
37553897,0.98
37565679,0.91
37577365,1.005
37589160,1.04
37600762,1.04
37612570,1.04
