episode,reward
6071578,-16.29
6119086,-9.57
6166303,-11.005
6214426,-12.915
6262015,-17.085
6308889,-11.72
6354987,14.87
6390073,8.115
6421353,5.155
6452254,5.86
6480809,5.015
6509321,5.355
6537108,4.815
6564507,6.465
6592575,5.58
6620365,7.435
6649170,7.06
6678862,8.315
6708437,7.305
6738816,6.44
6768653,8.035
6798857,6.755
6829898,8.815
6860766,8.79
6891488,8.075
6923060,5.4
6954482,4.95
6985306,10.03
7016945,6.36
7048372,9.015
7079666,5.01
7110184,6.465
7140790,9.655
7171382,9.61
7201505,10.47
7231575,6.395
7261759,7.275
7291994,5.12
7322729,10.65
7353382,8.89
