episode,reward
54113559,-0.12
54142146,-0.0675
54170756,0.1825
54199157,-0.33
54227655,-0.175
54256409,-0.205
54284973,-0.075
54316194,1.0325
54356596,1.2025
54397580,1.435
54437944,1.0825
54479016,1.325
54519762,1.3525
54561228,1.8425
54603363,1.9825
54644744,1.4375
54689396,1.22
54734225,1.8575
54779454,1.8675
54825221,2.14
54872269,2.0525
54917668,1.885
54964628,2.29
55011925,2.34
55059351,2.53
55105947,2.54
55152730,2.1975
55200428,1.9875
55247984,1.7275
55294837,2.4875
55341799,2.3025
55388386,1.9325
55435650,2.355
55483113,2.3325
55530245,1.9625
55577742,2.1
55624467,2.095
55671964,2.2725
55719464,2.275
55767373,1.955
