episode,reward
35953992,0.235
35974394,0.0275
35994777,-0.2025
36014969,0.2475
36035201,-0.37
36055073,0.1025
36075312,0.0175
36095573,0.26
36115792,-0.12
36136070,0.0275
36156291,0.17
36176158,-0.0875
36196102,-0.12
36216604,-0.0575
36236411,0.2275
36256505,0.155
36276684,0.42
36296723,-0.1975
36317032,0.205
36337072,0.0475
36357226,0.2
36377271,-0.015
36396986,0.015
36417102,-0.03
36437443,0.09
36457514,0.16
36477908,0.35
36498036,0.1875
36518102,0.0525
36538537,0.11
36558634,-0.105
36578902,0.14
36599071,0.02
36619306,0.0875
36639599,0.255
36659735,0.0125
36680174,-0.0975
36700220,0.1625
36720080,-0.01
36740230,0.02
