episode,reward
24443482,-0.99
24462489,-1.0
24481661,-1.0
24501041,-1.0
24520158,-1.0
24539384,-1.0
24558630,-1.0
24577813,-1.0
24597083,-1.0
24616192,-0.98
24635346,-1.0
24654614,-1.0
24665419,-0.16
24675480,-0.21
24685588,-0.22
24695639,-0.165
24705690,-0.085
24715741,-0.195
24725793,-0.13
24735843,-0.175
24745893,-0.18
24755946,-0.33
24765997,-0.275
24776047,-0.16
24786097,-0.215
24796195,-0.18
24806246,-0.32
24816297,-0.235
24826349,-0.195
24836401,-0.195
24846454,-0.115
24856506,-0.05
24866558,-0.16
24876609,-0.21
24886660,-0.075
24896710,-0.255
24906761,-0.245
24916811,-0.16
24926861,-0.185
24936913,-0.12
