episode,reward
32959585,-1.51
32991288,3.45
33022749,0.53
33054226,-14.01
33085758,6.49
33117307,7.02
33148771,-0.5
33180371,-9.51
33211826,-9.5
33243488,-6.97
33274937,4.98
33306413,3.99
33337917,5.52
33369422,5.0
33404815,2.14
33457231,1.95
33510005,-5.73
33564989,-10.28
33620031,9.22
33676562,8.74
33732425,7.83
33789876,6.94
33847437,18.86
33905520,5.38
33963428,2.36
34022063,-2.54
34080087,-1.2
34138433,1.12
34197363,-0.38
34256795,7.54
34316360,-1.07
34377267,4.69
34438564,5.48
34499843,-3.57
34562408,-2.66
34625575,-0.94
34688348,3.19
34752659,-0.88
34818086,2.79
34883703,0.94
