episode,reward
11544145,-0.145
11554213,-0.245
11564277,-0.03
11574339,-0.225
11584404,-0.23
11594468,-0.155
11604528,-0.14
11614589,-0.2
11624645,-0.185
11634699,-0.27
11644754,-0.315
11654812,-0.21
11667697,-0.07
11683471,-0.14
11699212,-0.145
11714929,-0.06
11730631,0.0
11746367,-0.01
11762211,0.03
11778038,-0.065
11794061,-0.025
11810245,-0.105
11826559,-0.15
11842817,-0.135
11858997,-0.09
11875017,-0.065
11891108,-0.06
11907319,-0.12
11923527,0.01
11939669,-0.13
11955735,-0.03
11971942,-0.11
11988351,-0.07
12004483,-0.015
12020708,-0.04
12036822,0.025
12052921,-0.1
12068966,-0.12
12085200,-0.12
12101310,-0.06
