episode,reward
55814869,-0.235
55841968,-0.2875
55869155,-0.295
55896185,-0.1725
55923212,-0.1675
55950412,0.0025
55978181,-0.155
56005465,-0.3275
56032841,-0.2475
56060017,-0.1575
56087428,-0.19
56114891,-0.175
56141907,-0.0325
56169280,-0.12
56196528,-0.275
56223521,0.05
56250905,0.0
56277966,-0.1
56305329,-0.13
56332422,-0.3225
56359623,-0.3025
56386667,-0.3225
56413828,-0.05
56440798,-0.2675
56471454,1.28
56514755,1.2875
56558639,1.5525
56601691,1.195
56644482,1.295
56687764,1.655
56731742,1.3975
56778049,0.975
56821816,1.9175
56867301,1.6125
56912107,2.1175
56957105,1.395
57002479,1.735
57048089,1.69
57094786,2.35
57139533,1.36
