episode,reward
3535443,-0.045
3545509,-0.17
3555572,-0.255
3565637,-0.25
3575705,-0.245
3585772,-0.155
3595834,-0.165
3605903,-0.165
3615964,-0.21
3626043,-0.215
3638609,-0.065
3650881,-0.185
3663971,-0.12
3676831,-0.13
3688879,-0.175
3701427,-0.245
3713327,-0.11
3725994,-0.05
3738776,-0.07
3750705,-0.025
3763317,0.025
3776091,-0.345
3788583,-0.245
3801248,-0.155
3813544,-0.2
3825863,-0.265
3837825,-0.25
3850279,-0.165
3862716,-0.07
3875208,0.11
3887183,-0.08
3899295,-0.08
3911439,-0.075
3924251,-0.055
3936878,-0.08
3950485,-0.215
3964430,-0.11
3977885,-0.125
3991895,-0.005
4005132,0.03
