episode,reward
16980736,0.285
17012095,0.47
17043378,-0.1575
17074622,0.27
17106137,0.3
17137332,-0.22
17168728,-0.34
17200111,0.345
17231442,0.35
17262854,0.085
17293778,0.5125
17324695,1.125
17358362,0.455
17394471,0.9775
17432526,1.3475
17469628,1.095
17507999,1.61
17546360,1.38
17586349,1.57
17626222,1.5775
17667481,1.4625
17710484,1.86
17753581,1.1975
17796475,1.1675
17839225,1.525
17882381,1.8575
17926300,1.3025
17970006,1.8725
18013732,2.45
18058042,1.595
18102560,2.005
18148293,1.5375
18194193,1.8875
18239318,2.04
18284648,1.85
18330145,1.19
18376673,1.6775
18422410,1.5225
18468233,1.755
18514576,2.34
