episode,reward
15352274,-0.2175
15372805,0.085
15393492,0.1625
15414224,0.0075
15434678,0.1675
15455758,-0.1025
15476709,-0.19
15497373,-0.02
15517874,0.04
15538636,0.0575
15559311,0.155
15579788,-0.355
15600891,0.0175
15621637,-0.1075
15642353,0.02
15663043,-0.155
15683728,0.065
15704282,0.045
15724807,0.1875
15745373,-0.015
15765570,0.3225
15786186,0.0075
15806404,0.17
15827039,-0.0275
15847741,0.235
15868599,0.1025
15889261,0.115
15910505,0.185
15931547,0.2125
15952245,-0.1575
15972918,0.04
15997342,0.33
16024410,0.045
16051314,0.145
16078474,0.8075
16106291,-0.0475
16133481,0.755
16160659,-0.0275
16188236,0.485
16215296,0.14
