episode,reward
35375842,0.04
35408780,-0.3275
35441788,-0.065
35474596,-0.075
35507397,0.05
35540090,0.1025
35573172,0.315
35605605,0.0975
35638390,0.1775
35671208,0.0425
35709785,1.36
35753431,1.3825
35797881,1.16
35842035,1.6075
35885204,1.275
35926013,0.9575
35969233,1.8325
36014850,1.69
36058840,2.2125
36104587,1.7825
36150573,2.015
36196721,1.51
36241713,1.5325
36288004,2.0475
36335527,2.1675
36382274,2.1125
36429270,1.7325
36476664,2.16
36523998,2.185
36570652,1.91
36617994,1.83
36665349,1.5925
36712181,1.6575
36759228,2.2775
36805780,2.105
36852817,2.3275
36899606,2.0575
36946869,2.015
36993795,1.975
37041129,2.3975
