episode,reward
63463429,-0.13
63489463,-0.3275
63515579,-0.1925
63541464,-0.1875
63567475,-0.21
63593005,-0.09
63619012,-0.19
63645064,-0.2125
63670953,-0.52
63696797,-0.31
63722781,-0.0125
63748876,-0.2425
63774889,0.03
63801015,-0.3025
63826882,-0.345
63853161,-0.29
63879149,-0.2
63905177,-0.225
63931228,-0.2125
63957466,-0.345
63983527,-0.4
64009179,-0.3375
64039728,1.13
64083608,1.255
64127726,1.21
64172242,1.3925
64216614,1.15
64260356,1.7775
64305203,1.4875
64349616,1.4325
64394493,1.1775
64439381,1.7
64484249,1.11
64529424,1.285
64574814,1.385
64619588,1.56
64664379,1.3325
64710012,1.7925
64755429,1.825
64800512,1.2625
