episode,reward
44442780,-0.31
44471191,0.03
44499596,-0.295
44527777,-0.2725
44556218,-0.0875
44584617,-0.13
44612810,-0.055
44640883,0.165
44669246,-0.0525
44697517,-0.06
44725805,-0.1025
44753861,-0.1225
44782338,-0.0675
44810696,0.1325
44838902,-0.0175
44867150,0.0275
44895216,-0.3025
44923294,-0.12
44951510,-0.03
44979467,-0.02
45007618,0.1125
45035901,-0.1125
45064449,-0.005
45092501,0.1375
45120636,0.065
45148794,0.2875
45177246,-0.0425
45205197,0.175
45243970,1.62
45286104,1.175
45328275,1.6
45369963,1.1275
45412619,1.1675
45456018,1.2675
45500196,1.6375
45543645,1.675
45587637,1.5
45631301,1.5725
45675236,1.115
45719570,1.2125
