episode,reward
1620307,-0.085
1639216,-0.055
1658173,0.185
1677307,0.22
1696414,0.19
1715453,0.3275
1734438,0.11
1753341,0.09
1772078,0.035
1791382,-0.135
1809990,0.1675
1829282,-0.035
1848564,0.14
1867696,0.31
1887092,0.1475
1906327,-0.0925
1925346,-0.0075
1944616,0.1525
1963734,-0.0425
1982915,-0.2375
2001692,0.05
2020724,-0.08
2039668,-0.0825
2058789,-0.065
2078332,0.0475
2097324,0.0625
2116402,0.09
2135610,-0.265
2154761,0.0625
2173842,-0.01
2193112,0.1125
2212152,0.115
2231062,-0.115
2250391,0.1025
2269378,0.0825
2288588,0.2325
2307470,0.27
2326517,-0.2675
2345529,0.225
2364574,-0.0475
