episode,reward
4071700,0.14
4101682,0.3775
4131582,-0.025
4161251,0.04
4191091,0.0525
4221151,-0.0925
4251071,-0.095
4280661,0.0825
4310727,0.06
4341502,0.3725
4381145,1.03
4422908,1.37
4463799,1.495
4505929,1.22
4550100,2.1125
4594770,1.4675
4639213,1.0625
4684199,1.42
4729652,2.16
4774911,1.435
4820120,1.7
4864892,0.925
4909816,1.925
4954873,1.5575
5000221,1.3025
5045180,1.6525
5090637,1.8725
5135750,1.305
5181723,2.005
5227144,1.545
5272587,1.205
5318524,1.61
5365122,1.5925
5410012,1.645
5455375,1.5875
5500270,1.5525
5545890,1.5475
5592451,1.56
5639003,1.625
5685633,2.32
