episode,reward
32610669,0.105
32629660,-0.0275
32648675,0.045
32667752,0.08
32686907,0.1075
32706179,-0.225
32724915,0.0875
32744141,0.04
32763390,0.135
32782300,0.035
32801153,0.19
32820253,0.07
32839327,0.21
32858172,0.17
32877185,0.3025
32896304,-0.11
32918113,0.01
32945239,0.4425
32972315,0.2925
32998907,0.4
33025832,0.46
33053017,0.6
33080230,0.3025
33107721,0.6775
33134962,0.1225
33162411,-0.1925
33189978,-0.01
33217380,0.495
33246347,-0.1125
33275192,0.805
33303990,0.49
33333908,0.9375
33363715,0.985
33393745,0.61
33422843,0.1
33452478,0.39
33481751,0.08
33511165,0.5025
33540644,0.72
33569309,0.4975
