episode,reward
22357396,0.115
22377221,0.295
22397377,0.0375
22417468,0.0075
22437456,0.0825
22457466,-0.28
22477907,-0.0825
22498330,-0.045
22518500,0.0275
22538935,0.02
22559053,0.0975
22579502,0.0425
22599977,0.2475
22620243,0.275
22640428,0.06
22660530,0.215
22685522,0.6875
22712920,0.72
22741425,0.505
22769676,0.4675
22797195,-0.105
22824801,0.125
22852463,-0.2225
22881872,0.275
22910909,0.03
22939118,0.27
22966716,0.3225
22994453,0.0675
23022101,0.0275
23049269,0.575
23076719,0.3825
23104678,0.035
23132839,-0.2125
23160929,0.3725
23189526,0.015
23219455,0.375
23248717,-0.0075
23278427,0.27
23308118,0.6975
23337735,0.6025
