episode,reward
33598136,-0.14
33617783,0.165
33637471,0.0
33656826,0.235
33676103,0.2525
33695832,0.1475
33715399,-0.065
33735092,0.145
33754792,-0.0225
33774248,0.005
33794118,0.005
33813796,0.315
33833759,0.145
33853044,0.15
33872268,-0.1025
33891668,0.0425
33911519,0.125
33931349,-0.135
33950798,0.0725
33969915,0.065
33989505,0.19
34009005,0.1725
34028457,0.1425
34048103,0.4225
34067126,0.095
34086587,-0.0375
34106072,0.1775
34125461,-0.1
34145068,0.0125
34164673,-0.2275
34184513,-0.1225
34204122,0.2375
34223685,0.0175
34243543,0.01
34263070,0.01
34282800,0.1975
34302310,-0.0725
34321928,0.0525
34341497,0.14
34361221,-0.04
