episode,reward
14403134,2.78
14475278,2.785
14547081,4.555
14619276,3.47
14691713,0.97
14763842,-0.65
14836130,1.77
14907795,-0.175
14980186,3.1
15052730,1.455
15124602,7.36
15196065,2.445
15268881,3.525
15341524,1.215
15388550,-1.525
15437648,3.545
15485324,1.845
15531662,-1.73
15575728,-3.6
15618586,3.96
15659118,2.695
15698790,-3.315
15738349,-5.925
15776868,-1.08
15815149,3.89
15851502,-2.84
15887627,5.455
15922550,5.82
15957448,6.27
15991225,7.045
16024954,4.79
16058262,5.21
16091301,1.195
16124623,-1.545
16157704,4.725
16190231,3.955
16223116,1.655
16256204,-3.165
16289061,2.155
16321449,4.675
