episode,reward
2383627,0.0875
2402575,0.1825
2421425,0.085
2440710,0.1325
2460039,0.0275
2479149,-0.055
2498529,0.1375
2517431,0.0325
2536077,-0.0575
2555135,0.23
2574208,-0.29
2593132,0.0225
2612251,0.0375
2630992,-0.0325
2649671,0.185
2668559,0.21
2687671,-0.0625
2706561,0.065
2725914,0.0675
2744809,0.0
2763758,0.1675
2782539,0.1025
2801684,0.215
2820389,-0.06
2839615,0.0725
2858709,0.055
2877789,-0.16
2896769,0.015
2915747,0.0725
2934689,0.1775
2953701,-0.0675
2973037,0.215
2992445,-0.14
3011461,0.075
3030851,-0.2225
3050021,0.0825
3068835,0.0375
3087872,0.0125
3107179,0.26
3126342,-0.1275
