episode,reward
3381860,4.5
3415356,-11.5
3448800,-8.5
3482262,10.0
3515674,-4.0
3549155,9.0
3582614,3.0
3616112,3.5
3649665,10.5
3683066,-5.0
3716462,-7.0
3749989,2.5
3783370,-10.5
3816805,-11.5
3850244,1.0
3883676,3.0
3917137,7.0
3959037,-12.305
4019153,-4.68
4080054,13.505
4141964,-4.34
4205054,-7.63
4268095,-1.77
4330551,7.3
4393579,-7.305
4455447,2.445
4516406,-2.65
4577584,-3.88
4636149,-8.065
4693858,0.24
4750479,-5.045
4807077,9.75
4864542,2.4
4921432,8.465
4976521,1.375
5032313,-9.575
5087370,-5.455
5143342,-11.23
5200450,-1.66
5258524,-3.135
