episode,reward
10464306,-1.0
10483381,-1.0
10502472,-1.0
10521828,-1.0
10540993,-1.0
10558772,-0.105
10571879,-0.04
10584756,-0.14
10597795,0.035
10611183,-0.185
10624506,-0.115
10638124,-0.045
10651326,-0.125
10664728,-0.195
10678563,-0.05
10691913,-0.13
10705577,-0.16
10719083,-0.105
10733085,-0.085
10746804,0.04
10760829,-0.09
10774763,-0.15
10788137,-0.235
10801611,-0.185
10814954,-0.155
10828580,-0.235
10841880,-0.195
10855213,-0.08
10869130,-0.025
10882724,-0.12
10897042,-0.14
10911223,-0.115
10925437,-0.075
10939279,0.04
10953375,0.0
10967624,-0.185
10981769,-0.085
10995879,-0.14
11010797,-0.07
11025343,-0.045
