episode,reward
23946290,-1.0
23965473,-1.0
23984654,-1.0
24003951,-1.0
24023305,-1.0
24042461,-1.0
24061607,-1.0
24080897,-1.0
24100224,-1.0
24119372,-1.0
24134643,-0.245
24145184,-0.13
24155824,-0.225
24166543,-0.225
24176932,-0.135
24187369,-0.16
24198280,-0.34
24209154,-0.19
24219686,-0.005
24230314,-0.145
24240624,-0.145
24251205,-0.145
24261555,-0.09
24271724,-0.18
24281803,-0.155
24292195,-0.19
24302279,-0.16
24312476,-0.3
24322537,-0.135
24332599,-0.35
24342663,-0.145
24352725,-0.28
24362802,-0.05
24372860,-0.22
24382917,-0.245
24392973,-0.225
24403064,-0.155
24413122,-0.165
24423191,-0.14
24433249,-0.095
