episode,reward
9706378,0.1775
9737173,0.02
9768581,0.3
9799594,0.345
9830938,0.08
9861724,-0.09
9893486,0.08
9925014,0.095
9956048,0.3425
9986913,0.1
10017591,0.1375
10048162,-0.0525
10079230,0.33
10110558,0.0
10141438,-0.0375
10172964,-0.015
10204002,0.1
10235107,0.04
10266442,0.0625
10297454,0.3975
10328753,-0.0075
10359984,0.0325
10391216,0.1325
10422021,-0.0125
10453246,-0.0875
10485170,0.54
10524589,0.8025
10566120,0.395
10608724,1.22
10651066,1.39
10692732,1.1675
10735675,0.94
10777813,1.375
10820553,1.5475
10863119,1.0475
10906083,1.2775
10948895,1.465
10991566,1.0775
11033660,1.4125
11077476,1.565
