episode,reward
44762500,-2.025
44779909,-4.06
44796928,-1.28
44814187,-2.38
44831455,4.49
44848608,6.045
44865980,0.635
44883214,9.04
44900525,-2.76
44917738,-0.31
44935006,-2.175
44954385,4.455
44974055,7.305
44993625,2.765
45012794,-2.025
45032381,6.175
45051553,2.715
45070791,5.99
45089379,2.175
45108722,0.775
45127902,0.885
45146885,4.81
45166067,0.745
45185057,2.095
45203990,2.115
45222642,2.015
45241437,-1.75
45260129,2.175
45278919,6.64
45297560,8.24
45316491,0.725
45335593,5.47
45354403,3.19
45373447,4.65
45392104,-3.265
45411131,2.025
45430048,0.48
45448538,6.295
45467378,-0.23
45486139,4.595
