episode,reward
27453525,0.2775
27484422,0.21
27515179,-0.1725
27546219,-0.0375
27576767,0.295
27607812,0.0725
27638996,0.1625
27670288,0.1175
27701295,0.335
27732170,0.22
27762542,0.09
27793423,0.28
27824762,0.5075
27855740,-0.3925
27887093,0.2675
27918035,0.12
27948756,0.0025
27987133,2.025
28033448,2.0775
28079181,1.685
28125242,2.195
28171519,1.9875
28218673,2.165
28265580,2.24
28311988,1.9125
28358773,1.8825
28406741,1.6925
28453492,1.9675
28499501,1.47
28544569,1.6175
28590217,1.855
28635367,2.0675
28681562,2.075
28728485,2.325
28775541,1.6775
28823162,1.975
28870132,1.7025
28916633,2.4075
28963842,1.9375
29011501,2.05
