episode,reward
24662702,0.0775
24692164,-0.1
24721325,-0.1375
24750997,-0.1975
24780329,-0.3125
24809676,0.215
24839776,-0.005
24869138,-0.0925
24897926,0.005
24927649,0.015
24956989,-0.215
24986403,-0.2125
25015619,0.0
25044960,0.0375
25074350,-0.0625
25103745,-0.3675
25133349,0.28
25163097,-0.105
25192731,-0.0275
25222055,0.17
25251436,0.035
25281017,-0.05
25310594,0.06
25339797,-0.2825
25368905,-0.0375
25398421,-0.2
25428151,-0.35
25457246,-0.2775
25486963,-0.23
25516483,-0.11
25545870,-0.23
25575647,-0.09
25605021,0.01
25639686,1.97
25684554,1.5375
25728827,1.735
25773396,1.6575
25818610,2.2625
25864931,2.04
25910713,2.005
