episode,reward
560,-0.185
29015,-0.0075
57946,-0.2925
86621,-0.165
114908,0.12
143640,-0.0275
172513,0.1025
200883,0.0325
229186,-0.055
257617,0.1075
286417,0.0125
315369,-0.1475
343891,-0.115
372469,0.1875
401112,-0.0075
429567,-0.23
458133,-0.2625
486998,0.3075
515718,0.01
544062,-0.025
572767,-0.3
601952,-0.1575
630704,-0.0325
659089,0.0
687868,0.11
716923,0.035
745492,-0.0925
774286,0.045
803230,-0.0175
831718,-0.07
860432,-0.07
888674,-0.16
917578,0.0525
946674,-0.0075
975268,-0.0525
1003865,0.0475
1032217,0.175
1060828,0.015
1089746,-0.22
1118480,0.0225
