episode,reward
64352096,13.025
64398429,16.645
64444266,10.065
64490877,7.745
64537420,7.39
64583788,13.54
64629504,13.295
64675977,10.495
64722723,13.395
64768943,13.375
64810682,1.83
64841562,4.145
64873123,3.225
64905092,3.345
64938331,5.375
64972226,5.32
65006782,5.02
65041291,4.31
65076895,4.01
65112867,5.73
65148243,3.135
65184430,2.915
65220508,5.525
65256914,6.305
65292704,4.2
65329797,6.84
65366013,6.16
65402742,6.49
65439609,4.79
65476096,6.88
65512099,6.085
65548548,5.855
65585275,1.685
65621760,3.9
65658241,5.84
65695152,5.345
65732080,4.095
65768457,5.31
65805651,5.975
65843381,4.53
