episode,reward
8120164,-0.045
8140569,0.2075
8160667,0.2
8180920,0.0875
8201422,-0.045
8221532,0.18
8242044,-0.065
8262589,0.4325
8282891,0.03
8303201,0.0125
8323460,-0.01
8344151,-0.115
8364447,0.075
8384912,-0.04
8405954,-0.215
8425907,-0.0875
8446071,-0.0925
8466584,-0.115
8487000,0.02
8507336,-0.07
8527733,0.1575
8548254,0.045
8568854,-0.015
8588781,-0.1425
8609300,0.0975
8629946,0.03
8650190,-0.0225
8670743,0.015
8690811,-0.0675
8711318,-0.0475
8731706,0.215
8752208,0.1225
8772603,0.3875
8793027,0.1275
8813589,-0.115
8834033,0.1975
8854664,0.045
8875057,0.0025
8895500,-0.1125
8915715,-0.03
