episode,reward
9902019,-0.0275
9920695,0.1275
9939574,-0.0725
9958397,0.05
9976961,0.065
9995589,0.06
10014090,0.085
10032526,0.04
10051190,-0.01
10069920,0.0475
10088672,0.075
10107284,0.175
10125684,-0.06
10144033,0.015
10162579,0.1475
10181074,0.0975
10199553,-0.075
10217968,0.1125
10236475,-0.1575
10255068,0.325
10273749,-0.01
10296049,-0.0325
10323254,0.3325
10352687,-0.215
10381889,0.1225
10411932,0.5825
10441649,0.5075
10471266,0.2925
10500728,-0.1625
10530691,1.1475
10560664,0.52
10590474,-0.0675
10619749,-0.215
10649057,0.2975
10678866,-0.03
10708000,0.195
10737385,-0.11
10766543,0.235
10794889,-0.185
10823270,0.3325
