episode,reward
58814257,-0.1025
58842524,-0.25
58870700,-0.1275
58899101,0.1775
58927153,-0.0875
58955420,-0.3025
58983731,0.0625
59012018,-0.1425
59040491,-0.0475
59075298,1.225
59114851,1.185
59157082,1.5625
59198896,1.3525
59242934,1.4625
59286288,1.7325
59331470,1.225
59376343,1.655
59421540,2.22
59466874,1.62
59510934,1.37
59555367,1.915
59599803,1.26
59645747,1.585
59690908,1.74
59736452,1.235
59781171,1.595
59826320,1.6925
59871197,1.44
59915794,1.61
59961525,1.3375
60005724,1.6875
60050517,1.7275
60097603,1.845
60144183,1.79
60192500,1.8075
60238854,2.225
60285663,1.61
60332624,2.53
60379563,2.1425
60427242,1.8525
