episode,reward
38758206,-0.2075
38789075,0.1875
38820131,-0.2125
38850747,0.16
38881387,0.1975
38912099,-0.355
38942461,0.0625
38972772,-0.0025
39003286,0.0025
39039289,1.945
39085564,1.6675
39132505,1.405
39179042,1.735
39225683,1.7775
39272406,2.135
39319238,1.65
39365827,1.0425
39412972,2.03
39459147,1.745
39505431,1.5225
39553066,1.5725
39600537,1.6775
39648626,1.63
39696153,2.2075
39744850,2.0
39791834,2.24
39839111,2.0275
39886076,1.7225
39932997,1.775
39980010,1.1875
40026690,1.7375
40073472,1.9625
40121504,2.0875
40167442,1.515
40215161,1.6775
40262873,1.505
40310606,1.8475
40358891,1.9525
40406419,1.49
40454947,1.715
