episode,reward
16447643,-0.43
16458845,-0.31
16470085,-0.555
16481342,-0.385
16492616,-0.395
16503816,-0.445
16515077,-0.5
16526288,-0.325
16537453,-0.365
16548653,-0.45
16559949,-0.42
16571261,-0.52
16582468,-0.33
16593681,-0.425
16604860,-0.465
16616100,-0.245
16628075,-0.13
16641599,-0.21
16655566,-0.08
16669510,-0.08
16683728,-0.025
16697944,-0.025
16712633,0.035
16726878,0.02
16741536,-0.02
16756085,-0.015
16770886,-0.035
16785336,-0.115
16799975,-0.095
16814439,-0.23
16828700,0.005
16843598,0.02
16858111,-0.13
16872689,-0.065
16887009,-0.035
16901629,-0.04
16916198,-0.02
16930836,0.0
16945468,0.02
16960445,0.025
