episode,reward
2693618,-0.2
2722911,-0.185
2752336,0.1025
2781903,-0.105
2811400,-0.145
2840748,-0.395
2869999,0.1825
2899316,-0.2075
2928734,-0.01
2958221,-0.035
2987537,0.085
3016787,-0.035
3046235,0.025
3075506,-0.415
3105213,0.04
3134768,-0.08
3164398,0.1
3193761,0.22
3223361,0.005
3252618,-0.25
3281851,0.0425
3311087,0.045
3340652,0.09
3370053,0.1475
3399726,-0.13
3429321,-0.05
3458881,0.12
3493962,1.575
3537340,1.4575
3581262,1.925
3625548,2.0925
3669161,1.9025
3713172,1.6875
3757519,1.3375
3801592,1.7925
3845413,1.9225
3890202,1.39
3935701,1.4975
3980754,1.845
4025939,1.665
