episode,reward
1740843,-0.215
1750907,-0.235
1761236,-0.09
1772641,-0.16
1784098,-0.015
1795973,-0.16
1807787,-0.055
1819615,-0.05
1831098,-0.21
1842946,-0.18
1854593,-0.18
1866573,-0.175
1877808,-0.105
1889119,-0.205
1900769,-0.095
1911893,-0.175
1923267,-0.175
1934376,-0.02
1948260,-0.145
1961662,-0.02
1975464,-0.065
1988805,-0.025
2002391,-0.04
2015713,-0.13
2028525,-0.125
2041454,-0.125
2055175,-0.17
2069212,-0.045
2082598,-0.275
2096529,-0.175
2109868,-0.11
2123405,-0.155
2137215,-0.155
2151003,-0.17
2165984,-0.08
2181412,-0.07
2196726,-0.19
2212014,-0.055
2226995,-0.15
2242070,0.05
