episode,reward
31173045,21.305
31224405,19.71
31275349,19.82
31326105,18.335
31377289,17.28
31428213,18.21
31479356,22.88
31530466,20.7
31581023,19.515
31632004,19.56
31682561,19.33
31734039,21.34
31775736,11.32
31811705,10.045
31847462,11.995
31884034,16.15
31921255,15.615
31959462,10.105
31998177,16.59
32037570,16.3
32077676,17.965
32118292,16.63
32159309,24.165
32201455,21.21
32244027,14.375
32286768,17.56
32330829,19.63
32374907,26.655
32418868,22.785
32463337,14.295
32507409,16.855
32551505,21.57
32596162,17.15
32640427,15.49
32685434,24.515
32730292,27.235
32775680,22.515
32821866,21.25
32867959,29.33
32913962,27.405
