episode,reward
52460636,0.15
52490915,0.07
52521285,0.2075
52552094,0.04
52582685,0.1625
52612890,0.4875
52643252,0.1025
52673514,0.3525
52704181,0.255
52743257,0.9825
52784923,0.9625
52826186,1.54
52866539,1.4725
52908218,1.17
52949577,1.28
52991259,1.3675
53034646,1.45
53077826,1.4325
53121511,1.565
53164956,1.345
53208926,1.31
53252114,1.31
53295826,1.72
53339032,1.4625
53382369,1.4425
53427484,1.4125
53472559,1.345
53517178,1.8225
53562344,0.9925
53607880,1.3525
53653359,1.675
53699568,2.22
53745380,1.3
53791553,2.11
53837286,1.4725
53882859,1.7925
53929004,1.7325
53974730,1.5225
54021183,2.4225
54067181,1.4375
