episode,reward
19293133,0.12
19312182,0.0175
19331147,0.2125
19350410,0.0
19369504,0.1075
19388530,0.1
19407631,0.21
19426400,0.2625
19445615,0.2375
19464451,0.2775
19483462,0.1925
19502487,0.2575
19521445,0.24
19540827,0.0275
19566757,0.37
19594143,0.1875
19622285,0.1775
19650832,0.4025
19679114,-0.0925
19707569,0.545
19736578,0.32
19766226,0.535
19796106,-0.0275
19826269,0.555
19855935,0.515
19885393,0.3225
19914822,0.775
19944667,0.7925
19974444,0.38
20004166,0.63
20033677,0.8175
20063572,0.3125
20093606,0.1675
20123081,0.72
20152083,0.525
20181363,0.7175
20210852,0.2925
20240146,0.3475
20269529,0.1375
20298700,0.0325
