episode,reward
51477290,-4.05
51496166,-5.72
51515024,-3.13
51533759,7.85
51552569,5.875
51571432,-3.015
51590148,-3.675
51608996,-2.67
51627767,-1.63
51646686,-0.17
51665611,-7.015
51684594,-1.16
51703377,5.345
51722079,0.9
51740972,8.835
51759985,7.705
51779232,5.18
51798635,3.055
51817851,2.88
51836998,5.545
51856514,3.335
51875892,5.36
51895076,-2.96
51914537,-0.38
51933892,3.245
51953397,-3.015
51972627,1.925
51992122,0.76
52011527,-3.385
52030977,5.87
52050490,3.65
52070088,3.71
52089530,-2.32
52108968,3.98
52128453,1.415
52147900,-2.32
52167739,-1.625
52187345,-2.69
52207003,4.33
52226439,-0.42
