episode,reward
43585691,0.06
43603465,0.0125
43621269,0.1425
43639152,0.1525
43656780,0.33
43674812,-0.125
43692583,0.2475
43710414,0.0575
43728323,0.005
43746060,-0.0325
43763881,0.1325
43781747,0.1375
43799852,-0.165
43817839,-0.0225
43835842,0.0875
43853578,0.02
43871430,0.0325
43889350,-0.0975
43907411,0.015
43925329,0.08
43943267,0.2675
43961165,0.17
43978993,0.015
43996936,0.0175
44014814,0.1475
44032632,0.0425
44050184,0.2675
44068214,0.0875
44086099,0.0875
44104056,0.0325
44121809,0.1375
44139513,0.1875
44157242,-0.01
44174843,0.1525
44192567,0.05
44210062,0.025
44227884,-0.03
44245867,-0.085
44263674,0.1425
44281685,-0.0775
