episode,reward
16242795,0.36
16262765,0.015
16282610,-0.07
16302862,0.0375
16322846,0.3
16342742,0.13
16362774,-0.0075
16382926,0.2325
16402634,-0.0375
16422350,0.1225
16442198,-0.1175
16462047,0.0375
16482976,-0.19
16512769,-0.1575
16543467,0.1275
16573110,0.395
16603388,0.44
16631843,0.22
16660821,0.3875
16689547,0.435
16718626,0.5825
16748385,0.7925
16778592,0.1675
16808758,0.145
16839432,0.0125
16869592,0.2625
16899836,0.7875
16929860,0.445
16958961,0.3725
16989247,0.185
17019473,0.5425
17049295,0.03
17078512,0.23
17108555,0.715
17137036,0.13
17165926,0.5875
17195864,0.1275
17225308,0.17
17255535,0.2525
17285316,0.3175
