episode,reward
19853611,-0.28
19863669,-0.26
19873728,-0.135
19883790,-0.23
19893858,-0.16
19903916,-0.215
19913973,-0.165
19924031,-0.19
19934090,-0.135
19944153,-0.175
19954212,-0.12
19964268,-0.19
19974328,-0.085
19984582,-0.06
19994647,-0.16
20004706,-0.055
20014885,-0.15
20024987,-0.205
20035045,-0.13
20045106,-0.24
20055188,-0.265
20065304,-0.255
20075360,-0.285
20085452,-0.17
20095528,-0.105
20105675,-0.175
20115891,-0.21
20125945,-0.215
20136089,-0.255
20146178,-0.115
20156253,-0.07
20166312,-0.175
20176436,-0.035
20186500,-0.055
20196556,-0.155
20206609,-0.21
20216927,-0.225
20227036,-0.26
20237088,-0.205
20247162,-0.295
