episode,reward
36185713,5.095
36211852,5.25
36237760,5.065
36263459,5.2
36289303,5.955
36314953,5.295
36340866,5.94
36366783,5.2
36392743,5.86
36418534,5.135
36444437,5.94
36470405,4.86
36496541,5.865
36522374,6.025
36548090,4.42
36573827,2.405
36598431,0.585
36623180,2.445
36647417,2.13
36671756,1.195
36695939,4.18
36719723,4.045
36743726,2.72
36767542,3.885
36791210,2.2
36814798,4.35
36838370,3.06
36862043,1.86
36885444,4.6
36908886,2.925
36932406,3.885
36955818,3.105
36979461,3.95
37002321,2.98
37025489,4.99
37048577,2.74
37071710,2.84
37094452,3.405
37117739,3.69
37140491,3.34
