episode,reward
829690,-0.1525
849404,0.1
869378,0.305
889182,0.0625
908628,0.2075
928614,0.165
948268,0.2
968173,0.1475
988060,0.2775
1007545,-0.1325
1027222,-0.1125
1046854,-0.1425
1066771,-0.1225
1086410,0.2075
1106373,0.1375
1126228,0.2375
1145702,0.245
1165693,0.1725
1185435,0.145
1205610,-0.0475
1225316,0.1625
1244959,0.2275
1264800,0.21
1284654,-0.0475
1304572,-0.0375
1324086,0.1675
1343842,0.16
1363594,0.2725
1383198,0.19
1403082,0.1175
1423106,0.1275
1442531,0.015
1462228,0.12
1482276,-0.045
1501903,0.2675
1521621,0.1975
1541401,0.2275
1561286,-0.055
1580933,0.13
1600721,0.0025
