episode,reward
23368313,-0.065
23388241,0.075
23408146,-0.0975
23428020,0.0675
23447756,0.1925
23467695,-0.2
23487619,0.0675
23507129,0.2075
23526855,-0.0175
23546670,0.2875
23566573,0.31
23586653,0.1075
23606582,0.025
23626509,0.0925
23646605,0.2775
23665982,-0.215
23685808,0.2
23706897,0.3325
23734397,0.0625
23763340,0.87
23792595,0.005
23822524,0.315
23852163,-0.35
23881398,0.0325
23909734,0.4375
23938346,0.6725
23966952,0.3475
23994677,0.39
24023102,0.3275
24050957,0.8125
24079798,0.635
24108145,0.25
24135651,0.5125
24162882,0.6725
24190242,0.3775
24218413,0.42
24246105,0.28
24274170,-0.135
24301314,0.6875
24328511,0.3825
