episode,reward
42085662,1.685
42099399,0.975
42112887,1.43
42126537,1.29
42140248,1.325
42153725,1.445
42167039,1.04
42179989,1.345
42192875,2.005
42205805,1.48
42218657,1.34
42231582,2.2
42244309,1.51
42257201,1.88
42270288,1.67
42283367,1.81
42296356,1.545
42309197,1.58
42321904,1.55
42334634,1.595
42347743,1.32
42360834,1.38
42373970,1.695
42387204,1.56
42400394,1.16
42413641,1.6
42426805,1.475
42440111,2.605
42453296,2.07
42466530,1.18
42479624,1.16
42492707,1.26
42505814,1.425
42518882,1.87
42532141,1.71
42545083,1.69
42558259,1.87
42571146,1.215
42584254,1.695
42597481,1.68
