episode,reward
12386964,-0.04
12415194,-0.15
12443390,-0.13
12471359,-0.23
12499230,0.125
12528056,-0.29
12555921,-0.095
12584436,0.0725
12612946,-0.0725
12640932,0.285
12668939,-0.0375
12697183,0.16
12725045,0.0775
12753328,-0.045
12781646,-0.1675
12810176,-0.1075
12838912,0.0075
12867435,0.1475
12896040,-0.15
12924352,-0.37
12955324,1.2575
12997263,1.585
13039197,1.1275
13081412,1.4875
13124407,2.1
13168038,1.455
13212099,1.28
13257061,1.5425
13301872,1.49
13346779,1.8075
13392557,1.9425
13437788,1.795
13483666,1.62
13528974,1.9675
13574865,1.3025
13621169,2.4725
13666913,1.705
13712942,1.475
13759360,1.8125
13806013,1.6725
