episode,reward
24138108,-36.54
24210980,-27.51
24284492,-31.92
24358004,-37.87
24431462,-44.45
24504977,-43.4
24578570,-41.53
24651703,-46.67
24724768,-31.37
24797873,-34.74
24870762,-42.75
24943924,-37.47
25017356,-36.86
25090801,-40.68
25163945,-38.84
25237318,-40.54
25310101,-39.6
25383345,-25.87
25456900,-42.97
25527545,-2.84
25589376,8.72
25648239,2.53
25707877,-12.315
25768030,3.09
25827345,4.74
25886338,5.405
25947461,-10.63
26008612,-10.48
26068938,4.03
26128785,-2.055
26189121,-4.9
26248760,-8.19
26307934,-5.84
26368166,7.84
26427533,-3.065
26487734,-1.18
26546467,-2.84
26605640,-4.64
26665266,4.915
26723431,8.28
