episode,reward
16775030,0.685
16856404,-4.565
16936599,-4.035
17017451,-5.6
17098389,-3.425
17178592,-0.59
17258798,-3.945
17339580,-4.165
17420153,7.78
17491339,-9.43
17548678,0.555
17608355,-4.21
17669128,-5.815
17730577,1.345
17794696,-3.62
17858502,-8.1
17924305,4.23
17993858,-0.305
18064631,-7.87
18135740,-0.64
18208867,-2.505
18284948,6.86
18362382,-1.195
18439313,-6.525
18515209,-11.855
18590210,-8.99
18664466,4.18
18736107,-12.41
18807884,-5.345
18877342,1.33
18947235,2.115
19013914,0.155
19079619,-3.58
19146178,8.49
19212258,-8.995
19281171,6.105
19349481,2.7
19417695,-15.04
19485903,-1.025
19555057,2.555
