episode,reward
69841237,-0.2175
69869173,-0.05
69896903,0.06
69925202,-0.1575
69953254,0.15
69981214,0.02
70009849,-0.1025
70038242,-0.1625
70066689,-0.225
70095351,-0.1025
70124191,-0.095
70152308,-0.19
70180874,0.0875
70209050,-0.3075
70237744,-0.0075
70266248,-0.0175
70294630,-0.1475
70323112,0.06
70351335,-0.275
70379436,0.1675
70407970,-0.345
70436304,-0.1475
70464707,-0.1525
70493237,-0.5275
70521726,-0.265
70564229,1.8925
70611267,1.8875
70658098,1.84
70705113,1.6375
70751748,1.8175
70799712,2.18
70847898,2.0625
70895431,2.065
70942907,1.775
70991089,2.3775
71038107,1.845
71085816,1.945
71132955,1.6575
71180338,2.445
71228307,1.9475
