episode,reward
61838544,0.2425
61869077,0.1875
61899513,0.26
61929793,0.1075
61960069,0.435
61990487,0.035
62021400,0.11
62052051,0.02
62084927,0.9125
62126092,1.35
62168221,1.64
62210997,1.39
62253307,1.2075
62294640,1.43
62336139,0.9725
62378195,1.5125
62420429,0.9875
62462309,1.5325
62504406,1.39
62545475,1.15
62587067,1.6525
62628237,1.8975
62671449,1.6925
62715423,1.2075
62758326,1.9975
62801705,1.8625
62844208,1.7425
62886341,1.5075
62929653,1.2225
62972500,1.2425
63016094,1.2175
63059548,2.21
63103429,1.25
63148515,1.395
63192872,1.6325
63237519,2.0125
63282282,1.7975
63326883,1.35
63372069,1.68
63417644,2.1125
