episode,reward
23342352,-0.0125
23370646,-0.05
23398859,0.055
23427035,-0.335
23455414,-0.115
23483813,-0.1175
23512607,-0.405
23540921,-0.02
23569099,-0.1775
23597443,0.04
23625976,-0.2525
23654452,-0.25
23682740,-0.3325
23711189,0.185
23739447,-0.2025
23767666,-0.255
23795589,-0.0175
23823789,0.115
23852111,-0.245
23880253,0.0825
23908507,-0.0425
23936564,-0.3675
23965034,-0.11
23993679,-0.3325
24021897,-0.26
24050155,-0.075
24078676,-0.0225
24106859,-0.045
24135461,-0.4625
24164122,-0.1825
24199773,2.07
24244854,2.0975
24290493,2.085
24337152,1.945
24383229,1.84
24430287,1.5875
24476832,1.87
24523335,1.88
24569902,1.88
24616559,1.5125
