episode,reward
68363322,0.365
68393052,-0.065
68423011,0.0775
68453070,0.0925
68483281,0.0625
68513794,0.0
68543958,-0.025
68573953,0.1625
68603997,0.0225
68633671,-0.0925
68663718,0.04
68694200,0.225
68724095,0.155
68754273,0.0625
68784759,0.0275
68814980,0.2925
68845088,0.4625
68875299,-0.1025
68905017,0.065
68935601,0.0575
68965710,-0.0475
68995389,0.0275
69025180,0.05
69055040,0.09
69085189,0.075
69116074,0.575
69162541,1.54
69210395,1.7625
69259074,2.4375
69307445,1.87
69355998,2.2325
69403629,2.06
69452366,2.06
69500525,2.2025
69548749,2.155
69596754,1.66
69645317,2.48
69694476,2.36
69743711,1.8825
69792363,1.805
