episode,reward
12117328,-0.175
12134447,-0.12
12151723,-0.135
12169064,-0.145
12186332,-0.155
12203754,-0.155
12221009,-0.155
12238359,-0.19
12255573,-0.225
12268296,-0.15
12279214,-0.165
12290813,-0.14
12302482,-0.185
12314159,-0.175
12325793,-0.155
12337309,-0.165
12348899,-0.12
12360268,-0.22
12371887,-0.175
12383110,-0.085
12394558,-0.005
12406498,0.005
12418216,-0.065
12429780,-0.225
12441455,-0.115
12453229,-0.145
12465531,-0.05
12477192,-0.05
12488982,-0.035
12500380,-0.15
12512102,-0.3
12523669,-0.075
12535485,-0.125
12547288,-0.22
12559025,0.005
12570929,-0.2
12582336,-0.155
12594077,-0.15
12605688,-0.23
12616941,-0.205
