episode,reward
15234456,-0.065
15266462,0.3675
15298912,0.03
15331032,-0.15
15363107,0.3125
15395295,0.32
15427225,0.0525
15459381,0.0775
15491928,0.0325
15528709,1.3
15571575,1.7125
15615532,1.2675
15660008,1.46
15705843,2.005
15751602,1.255
15797808,1.6775
15844548,1.5725
15891522,1.5175
15938151,1.77
15985370,1.7775
16031827,1.88
16078551,1.4525
16125373,2.3275
16172530,1.56
16219104,1.9075
16266143,2.0825
16313246,1.8125
16360503,1.59
16407070,1.9375
16454307,2.03
16502612,2.3025
16549955,2.4725
16597058,1.85
16644754,2.0
16692414,1.99
16740424,1.6775
16788458,1.5425
16836769,1.555
16885645,2.2275
16932950,2.3175
