episode,reward
5317539,-1.58
5336378,-1.64
5355247,-1.565
5374042,-1.4
5392872,-1.67
5411712,-1.55
5430536,-1.685
5449325,-1.715
5468199,-1.82
5487034,-1.61
5505931,-1.7
5524814,6.085
5543687,6.205
5562508,-3.765
5581394,-3.385
5600173,-9.305
5619075,3.67
5637858,-6.88
5656698,6.245
5675512,3.615
5694341,13.11
5713116,-3.805
5731991,-3.0
5750819,-0.43
5769668,-2.48
5788472,6.5
5807255,-4.545
5826070,-5.08
5844925,5.04
5863756,-1.595
5882613,4.84
5901452,3.025
5920300,0.39
5939121,-3.695
5957947,-7.01
5976786,6.845
5995577,2.41
6014416,-9.45
6033260,3.84
6052143,9.38
