episode,reward
59218883,-0.095
59241288,-0.335
59263639,-0.455
59286002,-0.425
59308379,-0.62
59330712,-0.425
59353056,-0.665
59375395,-0.47
59397630,-0.695
59419896,-0.8
59442301,-0.38
59464630,-0.365
59487887,-0.425
59511195,2.305
59534626,4.865
59558083,1.6
59581702,3.81
59605423,7.885
59629061,0.51
59652745,-5.06
59676381,-4.89
59700102,1.34
59723904,5.725
59747601,4.155
59771240,10.535
59794784,-4.48
59818291,-0.02
59841788,3.655
59865373,-1.385
59888894,-6.04
59912356,5.695
59935969,0.75
59959395,-0.215
59982802,0.72
60006231,-1.115
60029717,5.66
60053034,4.9
60076518,6.12
60099860,-1.745
60123274,-0.335
