episode,reward
25251247,0.295
25269010,0.075
25286804,0.1325
25304584,0.1425
25322518,0.04
25340520,0.0425
25358778,-0.195
25376721,0.1275
25394642,0.14
25412647,0.1125
25430632,-0.075
25448639,0.325
25467881,-0.345
25492713,0.2325
25517957,0.1925
25544860,-0.1125
25571009,0.4
25597896,0.35
25624814,0.0425
25652391,0.495
25680083,0.225
25708107,0.115
25735377,0.2925
25763539,1.14
25792065,0.425
25819042,0.295
25846227,0.665
25873980,0.1175
25901503,-0.005
25929423,0.6325
25958706,0.3575
25986858,0.4775
26015644,0.2275
26044623,0.3475
26074216,0.275
26103433,0.215
26133060,0.185
26162733,0.0575
26192002,0.4375
26221512,0.39
