# _tick,_time,frames,mean_episode_return_0,loss_0
31,1714146712.3995225,32550,-0.30988651514053345,0.9004164338111877
32,1714146713.0734537,33600,-0.30518174171447754,0.9001574516296387
33,1714146713.8099382,34650,-0.30307936668395996,0.8673644661903381
34,1714146714.524458,35700,-0.299379825592041,0.8684863448143005
35,1714146715.230719,36750,-0.2936612367630005,0.8684536218643188
36,1714146715.9037752,37800,-0.2896358370780945,0.849989652633667
37,1714146716.5921524,38850,-0.28503790497779846,0.8774644732475281
38,1714146717.2648554,39900,-0.2813316881656647,0.8253293633460999
39,1714146717.9370813,40950,-0.278804212808609,0.8296838998794556
40,1714146718.6337802,42000,-0.2756059169769287,0.8563430905342102
41,1714146719.3316085,43050,-0.2722413241863251,0.8219570517539978
42,1714146720.026891,44100,-0.26818451285362244,0.8225995898246765
43,1714146720.7681198,45150,-0.26532334089279175,0.8988797068595886
44,1714146721.4682314,46200,-0.26209908723831177,0.8508982062339783
45,1714146722.1555057,47250,-0.25869932770729065,0.8371129631996155
46,1714146722.8280613,48300,-0.25550541281700134,0.8344048261642456
47,1714146723.5102983,49350,-0.25194406509399414,0.8344029784202576
48,1714146724.183749,50400,-0.2512948513031006,0.804111659526825
49,1714146724.888339,51450,-0.2497643679380417,0.8499498963356018
50,1714146725.5854375,52500,-0.24748943746089935,0.854759931564331
51,1714146726.268675,53550,-0.24357308447360992,0.8283479809761047
52,1714146726.9574897,54600,-0.2409251630306244,0.8498638868331909
53,1714146727.6460288,55650,-0.23820975422859192,0.8223228454589844
54,1714146728.3754768,56700,-0.2347877472639084,0.850238561630249
55,1714146729.0484407,57750,-0.23323224484920502,0.7968695759773254
56,1714146729.731646,58800,-0.23332399129867554,1.0310232639312744
57,1714146730.3879197,59850,-0.23558250069618225,0.6847708821296692
58,1714146731.06841,60900,-0.2334023267030716,0.9437621831893921
59,1714146731.7488213,61950,-0.23163025081157684,0.9115005135536194
60,1714146732.4295928,63000,-0.23187410831451416,0.8619835376739502
61,1714146733.1434224,64050,-0.23157092928886414,0.8577163219451904
62,1714146733.81627,65100,-0.2313547134399414,0.8702741265296936
63,1714146734.5054145,66150,-0.22985604405403137,0.8427535891532898
64,1714146735.210536,67200,-0.227654367685318,0.8342834711074829
65,1714146735.9233065,68250,-0.22696980834007263,0.9259265661239624
66,1714146736.5729785,69300,-0.22626161575317383,0.8809003233909607
67,1714146737.2464726,70350,-0.2243446409702301,0.8766825795173645
68,1714146737.9421415,71400,-0.2229202538728714,0.8220571875572205
69,1714146738.63984,72450,-0.22143030166625977,0.7816296219825745
70,1714146739.3211994,73500,-0.2195439487695694,0.8804050087928772
71,1714146740.00976,74550,-0.21777327358722687,0.8381013870239258
72,1714146740.73236,75600,-0.2163597196340561,0.8082548975944519
73,1714146741.4711769,76650,-0.2157534509897232,0.8619957566261292
74,1714146742.1763067,77700,-0.21637825667858124,0.976044237613678
75,1714146742.8250732,78750,-0.22271159291267395,0.7502401471138
76,1714146743.5307236,79800,-0.22850283980369568,0.6242561340332031
77,1714146744.2246597,80850,-0.23452040553092957,0.4929860830307007
78,1714146744.8855734,81900,-0.2391180396080017,0.705759584903717
79,1714146745.5796807,82950,-0.24118974804878235,0.7925102114677429
80,1714146746.288979,84000,-0.24135711789131165,0.8868696093559265
81,1714146746.9923687,85050,-0.24071498215198517,0.8973182439804077
82,1714146747.6975904,86100,-0.23931913077831268,0.9054957032203674
83,1714146748.3556354,87150,-0.2375205159187317,0.8771079182624817
84,1714146749.0368736,88200,-0.23531371355056763,0.8421328663825989
85,1714146749.7495503,89250,-0.234080508351326,0.8570151329040527
86,1714146750.4386334,90300,-0.23271240293979645,0.8472579717636108
87,1714146751.1278508,91350,-0.23238277435302734,0.8369176983833313
88,1714146751.8249943,92400,-0.23152439296245575,0.8276453614234924
89,1714146752.5055695,93450,-0.23023289442062378,0.8473078608512878
90,1714146753.2036185,94500,-0.2294866293668747,0.8098899126052856
91,1714146753.8877535,95550,-0.22848962247371674,0.796931266784668
92,1714146754.5990632,96600,-0.22646063566207886,0.8215336799621582
93,1714146755.3694773,97650,-0.22632290422916412,0.8263177275657654
94,1714146756.0995126,98700,-0.225227952003479,0.8135592341423035
95,1714146756.8127437,99750,-0.22399075329303741,0.8171446919441223
96,1714146757.5027947,100800,-0.22227104008197784,0.8220540285110474
97,1714146758.2079284,101850,-0.22034220397472382,0.8883499503135681
98,1714146758.880358,102900,-0.2192026525735855,0.9289529919624329
99,1714146759.5529275,103950,-0.21829360723495483,0.8878607749938965
100,1714146760.2489142,105000,-0.21748585999011993,0.8727470636367798
101,1714146760.9549613,106050,-0.21216434240341187,0.8509469032287598
102,1714146761.6444194,107100,-0.20947973430156708,0.8055683970451355
103,1714146762.3014498,108150,-0.20875319838523865,0.808163046836853
104,1714146762.9818788,109200,-0.2040741741657257,0.8057788014411926
105,1714146763.668337,110250,-0.20173458755016327,0.8684117794036865
106,1714146764.353633,111300,-0.20118938386440277,0.9014852046966553
107,1714146765.026293,112350,-0.20050983130931854,0.8645414710044861
108,1714146765.7321427,113400,-0.1997705101966858,0.8128455877304077
109,1714146766.4214315,114450,-0.19911587238311768,0.8168730139732361
110,1714146767.094239,115500,-0.19287456572055817,0.8377994894981384
111,1714146767.7505891,116550,-0.1901019811630249,0.8618966937065125
112,1714146768.4406784,117600,-0.18940842151641846,0.8068839311599731
113,1714146769.1139393,118650,-0.1888197362422943,0.8347373008728027
114,1714146769.8022501,119700,-0.18800926208496094,0.8395476937294006
115,1714146770.5470152,120750,-0.18692068755626678,0.7924162745475769
116,1714146771.2301068,121800,-0.1859409511089325,0.8199630975723267
117,1714146771.9117696,122850,-0.18061292171478271,0.9164144396781921
118,1714146772.5522609,123900,-0.17896640300750732,0.8510423302650452
119,1714146773.1856225,124950,-0.17498964071273804,0.8039441704750061
120,1714146773.8259203,126000,-0.16800719499588013,0.8210302591323853
121,1714146774.4828613,127050,-0.1616167426109314,0.8637415766716003
122,1714146775.1321068,128100,-0.1588158756494522,0.853122353553772
123,1714146775.7811744,129150,-0.15711891651153564,0.8993878960609436
124,1714146776.4477077,130200,-0.1564222276210785,0.8282787799835205
125,1714146777.1135032,131250,-0.15518850088119507,0.8232088685035706
126,1714146777.746543,132300,-0.1539819985628128,0.7903555035591125
127,1714146778.3707607,133350,-0.15301714837551117,0.8133043050765991
128,1714146779.0113869,134400,-0.1516847163438797,0.894433856010437
129,1714146779.6596143,135450,-0.1512307971715927,0.8486610054969788
130,1714146780.3166976,136500,-0.15070213377475739,0.8038093447685242
131,1714146780.949238,137550,-0.15063680708408356,0.8192701935768127
132,1714146781.6059816,138600,-0.15053099393844604,0.782039999961853
133,1714146782.2461545,139650,-0.14931079745292664,0.835225522518158
134,1714146782.887691,140700,-0.14805786311626434,0.8226178884506226
135,1714146783.5211751,141750,-0.14798681437969208,0.8139765858650208
136,1714146784.163847,142800,-0.14741475880146027,0.8718797564506531
137,1714146784.852562,143850,-0.1473589688539505,0.9199829697608948
138,1714146785.4928925,144900,-0.14670568704605103,0.8421826958656311
139,1714146786.124956,145950,-0.1463005244731903,0.8321409225463867
140,1714146786.7781053,147000,-0.14587104320526123,0.8331010341644287
141,1714146787.415642,148050,-0.14530733227729797,0.7800400853157043
142,1714146788.056863,149100,-0.14550286531448364,0.7637556195259094
143,1714146788.6813793,150150,-0.14517897367477417,0.8474931120872498
144,1714146789.3216648,151200,-0.1449485421180725,0.8695118427276611
145,1714146789.9963214,152250,-0.14491184055805206,0.8197901248931885
146,1714146790.6366043,153300,-0.14453664422035217,0.8105518221855164
147,1714146791.262103,154350,-0.14435945451259613,0.8157067894935608
148,1714146791.9023502,155400,-0.1430102437734604,0.7963241338729858
149,1714146792.5683475,156450,-0.1419813334941864,0.7564424276351929
150,1714146793.2094872,157500,-0.1415325254201889,0.7678160667419434
151,1714146793.826986,158550,-0.14206549525260925,0.883159339427948
152,1714146794.4673738,159600,-0.14189380407333374,0.9007801413536072
153,1714146795.1320088,160650,-0.1427774280309677,0.826729416847229
154,1714146795.788479,161700,-0.14310067892074585,0.8205035328865051
155,1714146796.4447072,162750,-0.14226457476615906,0.8011961579322815
156,1714146797.132951,163800,-0.1412009596824646,0.8060950636863708
157,1714146797.8301406,164850,-0.13832888007164001,0.7991092205047607
158,1714146798.5514042,165900,-0.1383802741765976,0.8090039491653442
159,1714146799.2189388,166950,-0.13813310861587524,0.81790691614151
160,1714146799.905996,168000,-0.1367749720811844,0.8071236610412598
161,1714146800.6037683,169050,-0.13580961525440216,0.8169862627983093
162,1714146801.2697024,170100,-0.1343945413827896,0.8227187991142273
163,1714146801.9353595,171150,-0.1337818205356598,0.8252793550491333
164,1714146802.624556,172200,-0.13409383594989777,0.7945882081985474
165,1714146803.3137534,173250,-0.13371241092681885,0.7766138911247253
166,1714146803.9860535,174300,-0.13282747566699982,0.8228862881660461
167,1714146804.667102,175350,-0.13265913724899292,0.8975864052772522
168,1714146805.380481,176400,-0.13259392976760864,0.9142643809318542
169,1714146806.0931027,177450,-0.13299347460269928,0.860518753528595
170,1714146806.7749453,178500,-0.13319449126720428,0.8011404871940613
171,1714146807.437631,179550,-0.13384461402893066,0.7929672598838806
172,1714146808.1211753,180600,-0.13376037776470184,1.0276644229888916
173,1714146808.810106,181650,-0.1331997662782669,0.8355827331542969
174,1714146809.506804,182700,-0.13190925121307373,0.8146420121192932
175,1714146810.195916,183750,-0.12631340324878693,0.8024241924285889
176,1714146810.9095592,184800,-0.1208982914686203,0.824220597743988
177,1714146811.59863,185850,-0.1153026893734932,0.8272044062614441
178,1714146812.2713315,186900,-0.11009659618139267,0.806630551815033
179,1714146812.9364321,187950,-0.10735294967889786,0.8125128149986267
180,1714146813.6260207,189000,-0.10583614557981491,0.8320747017860413
181,1714146814.3786306,190050,-0.10559485107660294,0.8972312211990356
182,1714146815.0749168,191100,-0.10587232559919357,0.8884524703025818
183,1714146815.7557533,192150,-0.10615600645542145,0.8550173044204712
184,1714146816.4600186,193200,-0.10633520036935806,0.8686573505401611
185,1714146817.172544,194250,-0.1063544973731041,0.8025999069213867
186,1714146817.862166,195300,-0.10604528337717056,0.8219801187515259
187,1714146818.5193164,196350,-0.10413745045661926,0.832609236240387
188,1714146819.1996152,197400,-0.10333595424890518,0.7768498063087463
189,1714146819.8969033,198450,-0.103152796626091,0.7805510759353638
190,1714146820.5772421,199500,-0.10257817059755325,0.7959488034248352
191,1714146821.234893,200550,-0.10235831141471863,0.8547400832176208
192,1714146821.9153123,201600,-0.10274443030357361,0.9167661666870117
193,1714146822.605458,202650,-0.10130879282951355,0.8364363312721252
194,1714146823.2699833,203700,-0.10084816068410873,0.8017092347145081
195,1714146823.9354656,204750,-0.10092391073703766,0.8101423978805542
196,1714146824.6157618,205800,-0.10015681385993958,0.7996826767921448
197,1714146825.320946,206850,-0.10058467090129852,0.8349711894989014
198,1714146826.001298,207900,-0.10019681602716446,0.8644428253173828
199,1714146826.6668518,208950,-0.09983712434768677,0.8048346638679504
200,1714146827.395112,210000,-0.09960345923900604,0.8068851232528687
201,1714146828.087185,211050,-0.0993739664554596,0.8012592792510986
202,1714146828.7484746,212100,-0.09971196949481964,0.7864654064178467
203,1714146829.4050112,213150,-0.09901472926139832,0.8074547052383423
204,1714146830.1093206,214200,-0.09855354577302933,0.8322303295135498
205,1714146830.83162,215250,-0.09870021045207977,0.8650286197662354
206,1714146831.5085576,216300,-0.09834109246730804,0.8050224184989929
207,1714146832.2333672,217350,-0.09810362011194229,0.784048318862915
208,1714146832.9961166,218400,-0.09732352942228317,0.803870677947998
209,1714146833.7642379,219450,-0.09734982252120972,0.8156837821006775
210,1714146834.5008283,220500,-0.09824307262897491,0.8434904217720032
211,1714146835.254682,221550,-0.09840944409370422,0.7963916063308716
212,1714146836.0078568,222600,-0.09800185263156891,0.809074878692627
213,1714146836.7526145,223650,-0.09800883382558823,0.7987724542617798
214,1714146837.4818296,224700,-0.09831445664167404,0.8157320022583008
215,1714146838.214766,225750,-0.09859869629144669,0.8431150913238525
216,1714146838.9635906,226800,-0.0984068512916565,0.8013105988502502
217,1714146839.7318933,227850,-0.09858742356300354,0.8084863424301147
218,1714146840.5258214,228900,-0.09874286502599716,0.7816365957260132
219,1714146841.2703595,229950,-0.09935333579778671,0.7753469347953796
220,1714146842.0148337,231000,-0.10053455084562302,0.8756101727485657
221,1714146842.8570893,232050,-0.10126996785402298,0.8123034834861755
222,1714146843.5857308,233100,-0.10012663155794144,0.8267850279808044
223,1714146844.332699,234150,-0.10044384002685547,0.8927043676376343
224,1714146845.1030643,235200,-0.09992823749780655,0.8258336782455444
225,1714146845.85452,236250,-0.09940037131309509,0.7901116013526917
226,1714146846.598911,237300,-0.09975307434797287,0.7947607636451721
227,1714146847.3435187,238350,-0.09983450919389725,0.7945216298103333
228,1714146848.112542,239400,-0.10010422766208649,0.8223916292190552
229,1714146848.8766956,240450,-0.1001315489411354,0.8159172534942627
230,1714146849.6176443,241500,-0.10005442798137665,0.7643617987632751
231,1714146850.3621063,242550,-0.09915201365947723,0.8149430155754089
232,1714146851.114703,243600,-0.09838525950908661,0.8352593779563904
233,1714146851.8669646,244650,-0.09817752987146378,0.8357456922531128
234,1714146852.6033943,245700,-0.09829828143119812,0.7866476774215698
235,1714146853.3400729,246750,-0.09826242178678513,0.7918814420700073
236,1714146854.0846715,247800,-0.09816345572471619,0.8044270873069763
237,1714146854.8541622,248850,-0.09841572493314743,0.8145497441291809
238,1714146855.567283,249900,-0.09897597134113312,0.8360636234283447
239,1714146856.289225,250950,-0.09853840619325638,0.7734143733978271
240,1714146857.1215827,252000,-0.0982191264629364,0.8135929107666016
241,1714146857.8830123,253050,-0.09830553829669952,0.7913965582847595
242,1714146858.5977468,254100,-0.09827558696269989,0.8110109567642212
243,1714146859.3350487,255150,-0.09855172038078308,0.8372321128845215
244,1714146860.1287413,256200,-0.09827175736427307,0.8070366382598877
245,1714146860.8911262,257250,-0.09816613048315048,0.782963216304779
246,1714146861.6385098,258300,-0.09843972325325012,0.8168826699256897
247,1714146862.3670797,259350,-0.09839387983083725,0.8069505095481873
248,1714146863.11999,260400,-0.09842486679553986,0.7806801199913025
249,1714146863.8889852,261450,-0.09842035174369812,0.812162458896637
250,1714146864.6572552,262500,-0.09837852418422699,0.8839246034622192
251,1714146865.4739537,263550,-0.09822216629981995,0.8158198595046997
252,1714146866.2362392,264600,-0.09876074641942978,0.7712500095367432
253,1714146866.9805758,265650,-0.09832561761140823,0.7483935356140137
254,1714146867.7097704,266700,-0.09863639622926712,0.7834752202033997
255,1714146868.432885,267750,-0.09899570792913437,0.8105019330978394
256,1714146869.1769803,268800,-0.09825749695301056,0.801729142665863
257,1714146869.9452825,269850,-0.09818404912948608,0.8442714810371399
258,1714146870.6912463,270900,-0.09826470166444778,0.7656077742576599
259,1714146871.443871,271950,-0.09862548112869263,0.8210126757621765
260,1714146872.2054,273000,-0.09875362366437912,0.778601348400116
261,1714146873.0231898,274050,-0.09864861518144608,0.7439776659011841
262,1714146873.7677062,275100,-0.09876049309968948,0.8545584678649902
263,1714146874.4976532,276150,-0.09975913912057877,0.8160305023193359
264,1714146875.2746599,277200,-0.09930428862571716,0.7800233960151672
265,1714146876.0668664,278250,-0.09937534481287003,0.776283860206604
266,1714146876.8194218,279300,-0.09947411715984344,0.7610296010971069
267,1714146877.5717032,280350,-0.09997625648975372,0.8008384704589844
268,1714146878.3320415,281400,-0.09956897050142288,0.7617178559303284
269,1714146879.0843132,282450,-0.09895265847444534,0.8399385213851929
270,1714146879.8209722,283500,-0.0993676409125328,0.7659459710121155
271,1714146880.5737953,284550,-0.09886934608221054,0.848519504070282
272,1714146881.334812,285600,-0.09891179949045181,0.8095330595970154
273,1714146882.1035955,286650,-0.09808824211359024,0.8319001197814941
274,1714146882.816093,287700,-0.09834203124046326,0.8349313139915466
275,1714146883.5526257,288750,-0.09842320531606674,0.8272231817245483
276,1714146884.379505,289800,-0.0981990396976471,0.7947584986686707
277,1714146885.4219959,290850,-0.0972309336066246,0.7135627269744873
278,1714146886.2407098,291900,-0.0973532497882843,0.7527325749397278
279,1714146887.1228077,292950,-0.09669310599565506,0.7720972895622253
280,1714146887.9505532,294000,-0.09712875634431839,0.7503190636634827
281,1714146888.7963285,295050,-0.09594354778528214,0.7442436814308167
282,1714146889.6218362,296100,-0.09502919018268585,0.7811812162399292
283,1714146890.4724286,297150,-0.09438399225473404,0.8742748498916626
284,1714146891.4508135,298200,-0.0947360247373581,0.8678215742111206
285,1714146892.31691,299250,-0.09458815306425095,0.8139539361000061
286,1714146893.0716898,300300,-0.09473041445016861,0.8131909370422363
287,1714146893.8002193,301350,-0.09608473628759384,0.7794460654258728
288,1714146894.5474432,302400,-0.09646960347890854,0.7524036169052124
289,1714146895.3911095,303450,-0.09631993621587753,0.7327079772949219
290,1714146896.1685588,304500,-0.09602951258420944,0.7704625129699707
291,1714146896.8888106,305550,-0.09564198553562164,0.815371572971344
292,1714146897.6266174,306600,-0.0956374928355217,0.8377299308776855
293,1714146898.3783464,307650,-0.09618964046239853,0.756879448890686
294,1714146899.0989258,308700,-0.09642186760902405,0.84372878074646
295,1714146899.8354902,309750,-0.0960625633597374,0.8117266297340393
296,1714146900.6143055,310800,-0.09754130989313126,0.8280086517333984
297,1714146901.3777115,311850,-0.09755878150463104,0.7761481404304504
298,1714146902.097978,312900,-0.09810686856508255,0.7798424959182739
299,1714146902.8269272,313950,-0.0979146659374237,0.782150387763977
300,1714146903.6300898,315000,-0.09822966903448105,0.7434123754501343
301,1714146904.3839233,316050,-0.09815798699855804,0.7862165570259094
302,1714146905.2286625,317100,-0.0972968116402626,0.8297136425971985
303,1714146906.2536132,318150,-0.09824371337890625,0.8863288164138794
304,1714146907.0542004,319200,-0.0986611470580101,0.7860689163208008
305,1714146907.8467524,320250,-0.09966535866260529,0.8030634522438049
306,1714146908.7210984,321300,-0.0997670441865921,0.8941155672073364
307,1714146909.6187956,322350,-0.10023441910743713,0.7797220349311829
308,1714146910.444761,323400,-0.1008208841085434,0.8135815262794495
309,1714146911.2295377,324450,-0.09982220828533173,0.9007554054260254
310,1714146911.9907029,325500,-0.0995045006275177,0.8615157008171082
311,1714146912.7445412,326550,-0.09953851997852325,0.8103922605514526
312,1714146913.5166495,327600,-0.0994548499584198,0.7794451117515564
313,1714146914.267599,328650,-0.09948120266199112,0.7755157947540283
314,1714146915.0213313,329700,-0.09863171726465225,0.7785412669181824
315,1714146915.7670033,330750,-0.09860233217477798,0.757021963596344
316,1714146916.52035,331800,-0.09846845269203186,0.7683503031730652
317,1714146917.3939595,332850,-0.09778717160224915,0.7618035078048706
318,1714146918.3094764,333900,-0.09746265411376953,0.8530551195144653
319,1714146919.1021938,334950,-0.0972791463136673,0.8567940592765808
320,1714146919.872662,336000,-0.09593798965215683,0.8360101580619812
321,1714146920.858188,337050,-0.09548470377922058,0.7797215580940247
322,1714146921.6514008,338100,-0.09569859504699707,0.7965836524963379
323,1714146922.3880458,339150,-0.09498895704746246,0.7828942537307739
324,1714146923.132799,340200,-0.09430523216724396,0.7908998727798462
325,1714146923.9090734,341250,-0.09429335594177246,0.7956441640853882
326,1714146924.669991,342300,-0.09388528019189835,0.7722604870796204
327,1714146925.454573,343350,-0.09383538365364075,0.8132302165031433
328,1714146926.2510977,344400,-0.09386266022920609,0.8556318879127502
329,1714146927.044488,345450,-0.09331369400024414,0.814362645149231
330,1714146927.813486,346500,-0.09282313287258148,0.7932021021842957
331,1714146928.5747583,347550,-0.09283532947301865,0.7847474813461304
332,1714146929.3763957,348600,-0.09331497550010681,0.7247273921966553
333,1714146930.312518,349650,-0.09339386224746704,0.766826868057251
334,1714146931.2428577,350700,-0.09362563490867615,0.7991843819618225
335,1714146932.011171,351750,-0.0941915437579155,0.7505835890769958
336,1714146932.8527622,352800,-0.09449782222509384,0.7782185077667236
337,1714146933.671693,353850,-0.0936649963259697,0.8535633683204651
338,1714146934.409614,354900,-0.09339585900306702,0.7830072045326233
339,1714146935.196723,355950,-0.093502938747406,0.7708304524421692
340,1714146936.0069852,357000,-0.09343268722295761,0.7554783821105957
341,1714146936.8003929,358050,-0.09406373649835587,0.7316092252731323
342,1714146937.488889,359100,-0.09388961642980576,0.7930335402488708
343,1714146938.1935375,360150,-0.0936754047870636,0.7762183547019958
344,1714146938.8820667,361200,-0.09370873123407364,0.8483960032463074
345,1714146939.6586504,362250,-0.09341388940811157,0.7819671630859375
346,1714146940.4109457,363300,-0.0930664986371994,0.7910101413726807
347,1714146941.1649923,364350,-0.09378664195537567,0.7930838465690613
348,1714146942.0571604,365400,-0.09373810142278671,0.8468018770217896
349,1714146942.829708,366450,-0.09364794939756393,0.7940734028816223
350,1714146943.5668683,367500,-0.09368589520454407,0.7937362790107727
351,1714146944.287749,368550,-0.09366254508495331,0.8175947666168213
352,1714146945.0533817,369600,-0.09300405532121658,0.7880831956863403
353,1714146945.8109243,370650,-0.09249820560216904,0.792293131351471
354,1714146946.5554898,371700,-0.09238353371620178,0.7882297039031982
355,1714146947.2917356,372750,-0.09231280535459518,0.8014267086982727
356,1714146948.3684597,373800,-0.09228035807609558,0.7913807034492493
357,1714146949.214743,374850,-0.09256559610366821,0.8036155700683594
358,1714146949.9383879,375900,-0.09187297523021698,0.7595964074134827
359,1714146950.668252,376950,-0.09108496457338333,0.8185051083564758
360,1714146951.381272,378000,-0.09067407250404358,0.7810409069061279
361,1714146952.159103,379050,-0.09039361774921417,0.7878662347793579
362,1714146952.9858587,380100,-0.09055324643850327,0.7368200421333313
363,1714146953.6720974,381150,-0.08949631452560425,0.7835219502449036
364,1714146954.362521,382200,-0.08943925052881241,0.7919663786888123
365,1714146955.1731374,383250,-0.08910930901765823,0.8054702877998352
366,1714146955.9357276,384300,-0.08882467448711395,0.751086950302124
367,1714146956.6084805,385350,-0.08817516267299652,0.7594091296195984
368,1714146957.2736945,386400,-0.08833017945289612,0.7785261869430542
369,1714146957.961955,387450,-0.08817789703607559,0.7670044302940369
370,1714146958.7066498,388500,-0.08691662549972534,0.8088858127593994
371,1714146959.362928,389550,-0.08767157793045044,0.7791104912757874
372,1714146960.044361,390600,-0.08759672194719315,0.7816470861434937
373,1714146960.7200246,391650,-0.08832553774118423,0.7674687504768372
374,1714146961.3771095,392700,-0.0882115438580513,0.7716381549835205
375,1714146962.0023465,393750,-0.08740735054016113,0.775474488735199
376,1714146962.7475896,394800,-0.08768276870250702,0.787581205368042
377,1714146963.3889506,395850,-0.0884416326880455,0.8478419780731201
378,1714146964.0143406,396900,-0.08895256370306015,0.722364068031311
379,1714146964.6236944,397950,-0.08921940624713898,0.7653980851173401
380,1714146965.3630996,399000,-0.08830270171165466,0.7302063703536987
381,1714146966.0610495,400050,-0.0884937196969986,0.7388300895690918
382,1714146966.7032807,401100,-0.08895393460988998,0.8043496608734131
383,1714146967.3190033,402150,-0.08955829590559006,0.8945972919464111
384,1714146967.9515827,403200,-0.08888909965753555,0.8189541697502136
385,1714146968.7126236,404250,-0.08914583921432495,0.7834877967834473
386,1714146969.369582,405300,-0.08922305703163147,0.8015186190605164
387,1714146970.041559,406350,-0.08823747932910919,0.7950730919837952
388,1714146970.7386613,407400,-0.08789369463920593,0.7387536764144897
389,1714146971.492216,408450,-0.08799250423908234,0.7527887225151062
390,1714146972.3577373,409500,-0.08733142167329788,0.7850260734558105
391,1714146973.0707793,410550,-0.086998350918293,0.8241791725158691
392,1714146973.8003254,411600,-0.08698123693466187,0.8064717650413513
393,1714146974.554503,412650,-0.08722154796123505,0.9047421813011169
394,1714146975.2763102,413700,-0.0868966281414032,0.9000565409660339
395,1714146976.0134108,414750,-0.08705761283636093,0.7844846248626709
396,1714146976.7986479,415800,-0.08688229322433472,0.8036390542984009
397,1714146977.5677338,416850,-0.08599771559238434,0.7678263187408447
398,1714146978.3124497,417900,-0.08578205108642578,0.8063598275184631
399,1714146979.0746508,418950,-0.0862031877040863,0.753146231174469
400,1714146979.8595927,420000,-0.08584397286176682,0.7731290459632874
401,1714146980.6545966,421050,-0.08550630509853363,0.7570604085922241
402,1714146981.4076068,422100,-0.08520624786615372,0.7537323832511902
403,1714146982.1700783,423150,-0.08519767969846725,0.7193454504013062
404,1714146982.9414515,424200,-0.08486365526914597,0.7403939962387085
405,1714146983.7079546,425250,-0.08351761847734451,0.8263147473335266
406,1714146984.4285336,426300,-0.08306502550840378,0.8317524790763855
407,1714146985.1814973,427350,-0.08266390115022659,0.8089069128036499
408,1714146985.9421089,428400,-0.08302658796310425,0.8010789155960083
409,1714146986.6864994,429450,-0.08315153419971466,0.7686901092529297
410,1714146987.438993,430500,-0.08288101851940155,0.768131673336029
411,1714146988.1752765,431550,-0.08297833800315857,0.783264696598053
412,1714146988.9210622,432600,-0.08273404091596603,0.7754767537117004
413,1714146989.8180933,433650,-0.08236709237098694,0.7159683108329773
414,1714146990.5954576,434700,-0.08290889859199524,0.7551750540733337
415,1714146991.3715057,435750,-0.08197793364524841,0.7996817231178284
416,1714146992.142394,436800,-0.08197351545095444,0.9147392511367798
417,1714146992.8794956,437850,-0.08677876740694046,0.8596440553665161
418,1714146993.6486802,438900,-0.08799576014280319,1.0443538427352905
419,1714146994.3691049,439950,-0.08760435879230499,0.7808117270469666
420,1714146995.169475,441000,-0.08817341923713684,0.8007890582084656
421,1714146996.0424068,442050,-0.08796539157629013,0.7775752544403076
422,1714146996.8989244,443100,-0.08712690323591232,0.776600182056427
423,1714146997.6994348,444150,-0.0874476358294487,0.7818036675453186
424,1714146998.4609346,445200,-0.08739393949508667,0.7692044377326965
425,1714146999.2294545,446250,-0.08823085576295853,0.747157633304596
426,1714146999.9828115,447300,-0.08844676613807678,0.7402926087379456
