episode,reward
11724794,0.0725
11746836,0.1575
11768839,0.06
11790556,0.1
11812556,-0.0225
11834231,0.295
11856389,0.1075
11877759,0.2875
11899359,0.435
11921380,0.105
11943496,0.0125
11965244,0.115
11987366,0.02
12009721,0.2575
12031690,0.09
12053687,0.12
12075657,0.4825
12097406,-0.1975
12119244,0.085
12141238,0.3
12163308,0.2825
12187562,-0.28
12215988,-0.115
12243864,0.0275
12271808,0.4775
12300481,-0.1925
12329390,0.1025
12358108,0.1025
12386722,-0.005
12415220,-0.0975
12443910,-0.1375
12472660,-0.0725
12501660,0.3675
12530811,0.17
12559626,0.595
12588359,-0.3825
12616814,-0.475
12645620,-0.2275
12673756,0.38
12703434,0.365
