episode,reward
29342679,11.0
29375285,-4.955
29407999,-8.455
29440686,0.055
29473504,7.57
29506563,2.5
29539435,-0.975
29572352,11.005
29605065,-10.975
29637897,-1.065
29670828,-6.965
29703601,-3.465
29736392,5.0
29769270,9.98
29801985,-0.445
29834910,-1.975
29867712,1.5
29900551,-4.475
29959120,-1.875
30022860,9.85
30083884,-5.44
30142528,2.26
30201940,-10.025
30261028,3.78
30318299,1.035
30374775,3.155
30428813,-4.275
30483236,-6.885
30538076,4.47
30592376,2.515
30647207,-7.68
30701587,10.745
30755433,-0.05
30809211,2.225
30862666,9.985
30915650,-2.86
30967846,-1.505
31019021,-5.5
31070209,8.135
31121902,-0.8
